Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe Coating,Internal Pressure (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
16.0,0.375,X-42,Rough Steel,1500,12,15,35,150,140,Perpendicular,48.53,5694.99,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,15,35,200,110,Parallel,27.87,3269.93,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,15,35,200,110,Perpendicular,38.13,4474.64,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,15,35,200,120,Parallel,30.4,3567.19,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,15,35,200,120,Perpendicular,41.6,4881.42,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,15,35,200,125,Parallel,31.67,3715.83,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,15,35,200,125,Perpendicular,43.33,5084.81,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,15,35,200,130,Parallel,32.93,3864.46,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,15,35,200,130,Perpendicular,45.07,5288.21,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,15,35,200,140,Parallel,35.47,4161.72,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,15,35,200,140,Perpendicular,48.53,5694.99,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,0,110,Parallel,24.93,3900.96,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,0,110,Perpendicular,32.27,5048.31,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,0,120,Parallel,27.2,4255.6,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,0,120,Perpendicular,35.2,5507.24,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,0,125,Parallel,28.33,4432.91,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,0,125,Perpendicular,36.67,5736.71,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,0,130,Parallel,29.47,4610.23,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,0,130,Perpendicular,38.13,5966.18,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,0,140,Parallel,31.73,4964.86,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,0,140,Perpendicular,41.07,6425.12,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,50,110,Parallel,24.93,3900.96,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,50,110,Perpendicular,32.27,5048.31,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,50,120,Parallel,27.2,4255.6,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,50,120,Perpendicular,35.2,5507.24,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,50,125,Parallel,28.33,4432.91,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,50,125,Perpendicular,36.67,5736.71,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,50,130,Parallel,29.47,4610.23,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,50,130,Perpendicular,38.13,5966.18,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,50,140,Parallel,31.73,4964.86,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,50,140,Perpendicular,41.07,6425.12,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,100,110,Parallel,24.93,3900.96,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,100,110,Perpendicular,32.27,5048.31,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,100,120,Parallel,27.2,4255.6,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,100,120,Perpendicular,35.2,5507.24,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,100,125,Parallel,28.33,4432.91,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,100,125,Perpendicular,36.67,5736.71,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,100,130,Parallel,29.47,4610.23,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,100,130,Perpendicular,38.13,5966.18,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,100,140,Parallel,31.73,4964.86,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,100,140,Perpendicular,41.07,6425.12,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,150,110,Parallel,24.93,3900.96,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,150,110,Perpendicular,32.27,5048.31,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,150,120,Parallel,27.2,4255.6,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,150,120,Perpendicular,35.2,5507.24,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,150,125,Parallel,28.33,4432.91,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,150,125,Perpendicular,36.67,5736.71,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,150,130,Parallel,29.47,4610.23,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,150,130,Perpendicular,38.13,5966.18,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,150,140,Parallel,31.73,4964.86,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,150,140,Perpendicular,41.07,6425.12,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,200,110,Parallel,24.93,3900.96,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,200,110,Perpendicular,32.27,5048.31,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,200,120,Parallel,27.2,4255.6,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,200,120,Perpendicular,35.2,5507.24,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,200,125,Parallel,28.33,4432.91,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,200,125,Perpendicular,36.67,5736.71,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,200,130,Parallel,29.47,4610.23,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,200,130,Perpendicular,38.13,5966.18,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,200,140,Parallel,31.73,4964.86,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,25,200,140,Perpendicular,41.07,6425.12,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,0,110,Parallel,25.81,4038.65,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,0,110,Perpendicular,34.03,5323.67,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,0,120,Parallel,28.16,4405.8,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,0,120,Perpendicular,37.12,5807.64,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,0,125,Parallel,29.33,4589.37,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,0,125,Perpendicular,38.67,6049.62,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,0,130,Parallel,30.51,4772.95,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,0,130,Perpendicular,40.21,6291.61,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,0,140,Parallel,32.85,5140.09,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,0,140,Perpendicular,43.31,6775.58,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,50,110,Parallel,25.81,4038.65,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,50,110,Perpendicular,34.03,5323.67,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,50,120,Parallel,28.16,4405.8,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,50,120,Perpendicular,37.12,5807.64,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,50,125,Parallel,29.33,4589.37,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,50,125,Perpendicular,38.67,6049.62,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,50,130,Parallel,30.51,4772.95,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,50,130,Perpendicular,40.21,6291.61,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,50,140,Parallel,32.85,5140.09,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,50,140,Perpendicular,43.31,6775.58,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,100,110,Parallel,25.81,4038.65,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,100,110,Perpendicular,34.03,5323.67,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,100,120,Parallel,28.16,4405.8,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,100,120,Perpendicular,37.12,5807.64,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,100,125,Parallel,29.33,4589.37,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,100,125,Perpendicular,38.67,6049.62,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,100,130,Parallel,30.51,4772.95,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,100,130,Perpendicular,40.21,6291.61,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,100,140,Parallel,32.85,5140.09,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,100,140,Perpendicular,43.31,6775.58,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,150,110,Parallel,25.81,4038.65,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,150,110,Perpendicular,34.03,5323.67,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,150,120,Parallel,28.16,4405.8,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,150,120,Perpendicular,37.12,5807.64,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,150,125,Parallel,29.33,4589.37,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,150,125,Perpendicular,38.67,6049.62,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,150,130,Parallel,30.51,4772.95,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,150,130,Perpendicular,40.21,6291.61,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,150,140,Parallel,32.85,5140.09,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,150,140,Perpendicular,43.31,6775.58,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,200,110,Parallel,25.81,4038.65,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,200,110,Perpendicular,34.03,5323.67,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,200,120,Parallel,28.16,4405.8,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,200,120,Perpendicular,37.12,5807.64,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,200,125,Parallel,29.33,4589.37,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,200,125,Perpendicular,38.67,6049.62,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,200,130,Parallel,30.51,4772.95,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,200,130,Perpendicular,40.21,6291.61,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,200,140,Parallel,32.85,5140.09,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,28,200,140,Perpendicular,43.31,6775.58,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,0,110,Parallel,26.4,4130.43,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,0,110,Perpendicular,35.2,5507.24,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,0,120,Parallel,28.8,4505.93,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,0,120,Perpendicular,38.4,6007.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,0,125,Parallel,30.0,4693.67,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,0,125,Perpendicular,40.0,6258.23,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,0,130,Parallel,31.2,4881.42,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,0,130,Perpendicular,41.6,6508.56,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,0,140,Parallel,33.6,5256.92,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,0,140,Perpendicular,44.8,7009.22,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,50,110,Parallel,26.4,4130.43,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,50,110,Perpendicular,35.2,5507.24,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,50,120,Parallel,28.8,4505.93,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,50,120,Perpendicular,38.4,6007.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,50,125,Parallel,30.0,4693.67,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,50,125,Perpendicular,40.0,6258.23,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,50,130,Parallel,31.2,4881.42,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,50,130,Perpendicular,41.6,6508.56,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,50,140,Parallel,33.6,5256.92,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,50,140,Perpendicular,44.8,7009.22,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,100,110,Parallel,26.4,4130.43,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,100,110,Perpendicular,35.2,5507.24,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,100,120,Parallel,28.8,4505.93,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,100,120,Perpendicular,38.4,6007.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,100,125,Parallel,30.0,4693.67,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,100,125,Perpendicular,40.0,6258.23,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,100,130,Parallel,31.2,4881.42,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,100,130,Perpendicular,41.6,6508.56,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,100,140,Parallel,33.6,5256.92,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,100,140,Perpendicular,44.8,7009.22,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,150,110,Parallel,26.4,4130.43,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,150,110,Perpendicular,35.2,5507.24,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,150,120,Parallel,28.8,4505.93,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,150,120,Perpendicular,38.4,6007.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,150,125,Parallel,30.0,4693.67,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,150,125,Perpendicular,40.0,6258.23,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,150,130,Parallel,31.2,4881.42,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,150,130,Perpendicular,41.6,6508.56,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,150,140,Parallel,33.6,5256.92,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,150,140,Perpendicular,44.8,7009.22,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,200,110,Parallel,26.4,4130.43,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,200,110,Perpendicular,35.2,5507.24,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,200,120,Parallel,28.8,4505.93,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,200,120,Perpendicular,38.4,6007.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,200,125,Parallel,30.0,4693.67,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,200,125,Perpendicular,40.0,6258.23,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,200,130,Parallel,31.2,4881.42,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,200,130,Perpendicular,41.6,6508.56,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,200,140,Parallel,33.6,5256.92,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,30,200,140,Perpendicular,44.8,7009.22,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,0,110,Parallel,26.99,4222.22,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,0,110,Perpendicular,36.37,5690.82,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,0,120,Parallel,29.44,4606.06,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,0,120,Perpendicular,39.68,6208.17,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,0,125,Parallel,30.67,4797.98,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,0,125,Perpendicular,41.33,6466.84,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,0,130,Parallel,31.89,4989.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,0,130,Perpendicular,42.99,6725.51,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,0,140,Parallel,34.35,5373.74,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,0,140,Perpendicular,46.29,7242.86,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,50,110,Parallel,26.99,4222.22,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,50,110,Perpendicular,36.37,5690.82,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,50,120,Parallel,29.44,4606.06,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,50,120,Perpendicular,39.68,6208.17,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,50,125,Parallel,30.67,4797.98,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,50,125,Perpendicular,41.33,6466.84,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,50,130,Parallel,31.89,4989.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,50,130,Perpendicular,42.99,6725.51,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,50,140,Parallel,34.35,5373.74,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,50,140,Perpendicular,46.29,7242.86,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,100,110,Parallel,26.99,4222.22,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,100,110,Perpendicular,36.37,5690.82,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,100,120,Parallel,29.44,4606.06,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,100,120,Perpendicular,39.68,6208.17,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,100,125,Parallel,30.67,4797.98,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,100,125,Perpendicular,41.33,6466.84,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,100,130,Parallel,31.89,4989.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,100,130,Perpendicular,42.99,6725.51,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,100,140,Parallel,34.35,5373.74,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,100,140,Perpendicular,46.29,7242.86,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,150,110,Parallel,26.99,4222.22,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,150,110,Perpendicular,36.37,5690.82,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,150,120,Parallel,29.44,4606.06,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,150,120,Perpendicular,39.68,6208.17,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,150,125,Parallel,30.67,4797.98,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,150,125,Perpendicular,41.33,6466.84,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,150,130,Parallel,31.89,4989.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,150,130,Perpendicular,42.99,6725.51,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,150,140,Parallel,34.35,5373.74,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,150,140,Perpendicular,46.29,7242.86,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,200,110,Parallel,26.99,4222.22,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,200,110,Perpendicular,36.37,5690.82,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,200,120,Parallel,29.44,4606.06,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,200,120,Perpendicular,39.68,6208.17,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,200,125,Parallel,30.67,4797.98,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,200,125,Perpendicular,41.33,6466.84,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,200,130,Parallel,31.89,4989.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,200,130,Perpendicular,42.99,6725.51,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,200,140,Parallel,34.35,5373.74,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,32,200,140,Perpendicular,46.29,7242.86,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,0,110,Parallel,27.87,4359.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,0,110,Perpendicular,38.13,5966.18,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,0,120,Parallel,30.4,4756.26,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,0,120,Perpendicular,41.6,6508.56,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,0,125,Parallel,31.67,4954.43,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,0,125,Perpendicular,43.33,6779.75,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,0,130,Parallel,32.93,5152.61,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,0,130,Perpendicular,45.07,7050.94,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,0,140,Parallel,35.47,5548.97,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,0,140,Perpendicular,48.53,7593.32,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,50,110,Parallel,27.87,4359.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,50,110,Perpendicular,38.13,5966.18,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,50,120,Parallel,30.4,4756.26,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,50,120,Perpendicular,41.6,6508.56,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,50,125,Parallel,31.67,4954.43,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,50,125,Perpendicular,43.33,6779.75,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,50,130,Parallel,32.93,5152.61,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,50,130,Perpendicular,45.07,7050.94,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,50,140,Parallel,35.47,5548.97,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,50,140,Perpendicular,48.53,7593.32,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,100,110,Parallel,27.87,4359.9,0,0.0,Exceeds
16.0,0.375,X-42,Rough Steel,1500,12,20,35,100,110,Perpendicular,38.13,5966.18,0,0.0,Exceeds
