Soil Name,Soil Type,Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
Stiff Fat Clay,CH,16,0.375,X-42,1,100,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1796.521533,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,10,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,219.199297,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,11,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,241.119227,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,12,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,263.039156,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,13,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,284.959086,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,14,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,306.879016,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,15,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,328.798945,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,16,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,350.718875,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,17,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,372.638805,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,18,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,394.558734,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,19,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,416.478664,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,20,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,438.398594,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,21,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,460.318523,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,22,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,482.238453,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,23,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,504.158383,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,24,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,526.078312,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,25,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,547.998242,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,26,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,569.918172,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,27,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,591.838102,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,28,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,613.758031,6680.0,304.745503,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,2,29,Rough Steel,1500,26.0,100.0,120.0,Parallel,826.361881,635.677961,6680.0,304.745503,Does Not Exceed
