Soil Name,Soil Type,Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,6,93,Rough Steel,1500,35.0,100.0,120.0,Parallel,2342.16,11833.09,3156.91,117.81,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,6,94,Rough Steel,1500,35.0,100.0,120.0,Parallel,2342.16,11960.33,3029.67,117.81,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,6,95,Rough Steel,1500,35.0,100.0,120.0,Parallel,2342.16,12087.57,2902.43,117.81,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,6,96,Rough Steel,1500,35.0,100.0,120.0,Parallel,2342.16,12214.81,2775.19,117.81,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,6,97,Rough Steel,1500,35.0,100.0,120.0,Parallel,2342.16,12342.04,2647.96,117.81,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,6,98,Rough Steel,1500,35.0,100.0,120.0,Parallel,2342.16,12469.28,2520.72,117.81,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,6,99,Rough Steel,1500,35.0,100.0,120.0,Parallel,2342.16,12596.52,2393.48,117.81,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,6,100,Rough Steel,1500,35.0,100.0,120.0,Parallel,2342.16,12723.76,2266.24,117.81,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,10,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,1463.58,13526.42,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,11,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,1609.94,13380.06,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,12,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,1756.29,13233.71,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,13,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,1902.65,13087.35,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,14,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,2049.01,12940.99,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,15,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,2195.37,12794.63,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,16,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,2341.73,12648.27,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,17,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,2488.08,12501.92,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,18,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,2634.44,12355.56,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,19,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,2780.8,12209.2,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,20,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,2927.16,12062.84,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,21,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,3073.52,11916.48,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,22,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,3219.87,11770.13,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,23,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,3366.23,11623.77,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,24,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,3512.59,11477.41,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,25,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,3658.95,11331.05,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,26,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,3805.31,11184.69,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,27,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,3951.66,11038.34,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,28,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,4098.02,10891.98,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,29,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,4244.38,10745.62,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,30,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,4390.74,10599.26,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,31,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,4537.09,10452.91,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,32,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,4683.45,10306.55,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,33,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,4829.81,10160.19,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,34,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,4976.17,10013.83,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,35,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,5122.53,9867.47,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,36,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,5268.88,9721.12,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,37,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,5415.24,9574.76,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,38,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,5561.6,9428.4,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,39,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,5707.96,9282.04,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,40,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,5854.32,9135.68,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,41,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,6000.67,8989.33,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,42,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,6147.03,8842.97,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,43,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,6293.39,8696.61,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,44,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,6439.75,8550.25,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,45,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,6586.11,8403.89,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,46,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,6732.46,8257.54,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,47,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,6878.82,8111.18,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,48,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,7025.18,7964.82,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,49,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,7171.54,7818.46,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,50,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,7317.89,7672.11,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,51,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,7464.25,7525.75,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,52,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,7610.61,7379.39,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,53,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,7756.97,7233.03,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,54,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,7903.33,7086.67,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,55,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,8049.68,6940.32,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,56,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,8196.04,6793.96,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,57,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,8342.4,6647.6,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,58,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,8488.76,6501.24,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,59,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,8635.12,6354.88,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,60,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,8781.47,6208.53,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,61,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,8927.83,6062.17,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,62,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,9074.19,5915.81,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,63,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,9220.55,5769.45,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,64,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,9366.91,5623.09,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,65,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,9513.26,5476.74,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,66,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,9659.62,5330.38,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,67,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,9805.98,5184.02,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,68,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,9952.34,5037.66,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,69,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,10098.69,4891.31,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,70,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,10245.05,4744.95,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,71,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,10391.41,4598.59,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,72,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,10537.77,4452.23,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,73,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,10684.13,4305.87,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,74,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,10830.48,4159.52,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,75,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,10976.84,4013.16,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,76,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,11123.2,3866.8,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,77,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,11269.56,3720.44,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,78,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,11415.92,3574.08,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,79,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,11562.27,3427.73,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,80,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,11708.63,3281.37,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,81,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,11854.99,3135.01,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,82,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,12001.35,2988.65,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,83,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,12147.71,2842.29,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,84,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,12294.06,2695.94,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,85,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,12440.42,2549.58,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,86,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,12586.78,2403.22,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,87,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,12733.14,2256.86,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,88,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,12879.49,2110.51,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,89,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,13025.85,1964.15,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,90,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,13172.21,1817.79,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,91,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,13318.57,1671.43,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,92,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,13464.93,1525.07,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,93,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,13611.28,1378.72,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,94,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,13757.64,1232.36,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,95,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,13904.0,1086.0,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,96,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,14050.36,939.64,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,97,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,14196.72,793.28,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,98,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,14343.07,646.93,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,99,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,14489.43,500.57,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,7,100,Rough Steel,1500,35.0,100.0,120.0,Parallel,2694.12,14635.79,354.21,102.42,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,10,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,1654.78,13335.22,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,11,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,1820.26,13169.74,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,12,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,1985.74,13004.26,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,13,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,2151.22,12838.78,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,14,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,2316.7,12673.3,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,15,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,2482.17,12507.83,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,16,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,2647.65,12342.35,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,17,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,2813.13,12176.87,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,18,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,2978.61,12011.39,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,19,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,3144.09,11845.91,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,20,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,3309.56,11680.44,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,21,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,3475.04,11514.96,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,22,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,3640.52,11349.48,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,23,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,3806.0,11184.0,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,24,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,3971.48,11018.52,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,25,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,4136.96,10853.04,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,26,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,4302.43,10687.57,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,27,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,4467.91,10522.09,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,28,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,4633.39,10356.61,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,29,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,4798.87,10191.13,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,30,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,4964.35,10025.65,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,31,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,5129.83,9860.17,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,32,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,5295.3,9694.7,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,33,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,5460.78,9529.22,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,34,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,5626.26,9363.74,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,35,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,5791.74,9198.26,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,36,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,5957.22,9032.78,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,37,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,6122.69,8867.31,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,38,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,6288.17,8701.83,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,39,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,6453.65,8536.35,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,40,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,6619.13,8370.87,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,41,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,6784.61,8205.39,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,42,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,6950.09,8039.91,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,43,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,7115.56,7874.44,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,44,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,7281.04,7708.96,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,45,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,7446.52,7543.48,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,46,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,7612.0,7378.0,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,47,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,7777.48,7212.52,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,48,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,7942.95,7047.05,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,49,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,8108.43,6881.57,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,50,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,8273.91,6716.09,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,51,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,8439.39,6550.61,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,52,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,8604.87,6385.13,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,53,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,8770.35,6219.65,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,54,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,8935.82,6054.18,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,55,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,9101.3,5888.7,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,56,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,9266.78,5723.22,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,57,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,9432.26,5557.74,90.59,Does Not Exceed
Dense Silty Sand/Clayey Sand,SM/SC,16,0.375,X-42,8,58,Rough Steel,1500,35.0,100.0,120.0,Parallel,3046.08,9597.74,5392.26,90.59,Does Not Exceed
